time_s,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,accel_x_g,accel_y_g,accel_z_g,aux_volts,current_a,accel_mag_g,accel_excess_g,gyro_mag_deg_s,vel_x_m_s,vel_y_m_s,vel_z_m_s,vel_mag_m_s,jerk_excess_g_per_s
63.654,-89.6,3.4,-68.5,-0.73,1.11,-0.7,0.036,0.0,1.5016657417681205,0.5016657417681205,112.83603147931072,200.23871158692918,59.91566553157152,-154.84776725271473,260.12162466284013,-4.905735859607091
63.656,-90.0,4.5,-70.2,-0.67,1.21,-0.67,0.036,0.0,1.5368474224853943,0.5368474224853943,114.22911187608875,200.2548421458489,59.92217598623198,-154.86190456949072,260.14395719423095,-8.052515057809956
63.658,-88.5,5.0,-72.8,-0.67,1.2,-0.52,0.036,0.0,1.469455681536534,0.46945568153653405,114.70435911507461,200.2709727047686,59.928686440892434,-154.8760418862667,260.16628973985394,-16.516329404292023
63.66,-87.7,6.0,-75.1,-0.64,1.2,-0.56,0.035,0.0,1.4707821048680187,0.47078210486801875,115.61704026656278,200.2871032636882,59.93519689555289,-154.89017920304263,260.18862229970523,-7.911211394454668
63.662,-86.9,6.6,-76.0,-0.64,1.21,-0.44,0.036,0.0,1.437810835958611,0.43781083595861103,115.633775342674,200.30323382260792,59.94170735021335,-154.90431651981862,260.2109548737814,-16.367687866534567
63.664,-86.3,7.2,-78.5,-0.65,1.18,-0.4,0.036,0.0,1.4053113534018005,0.40531135340180047,116.88361732937597,200.31936438152763,59.948217804873806,-154.91845383659467,260.2332874620788,-2.573878011919305
63.666,-86.6,7.9,-80.0,-0.65,1.23,-0.32,0.034,0.0,1.4275153239107452,0.4275153239107452,118.16078029532471,200.33549494044723,59.954728259534264,-154.9325911533706,260.2556200645935,11.060075355297755
63.668,-86.1,9.0,-82.0,-0.62,1.28,-0.28,0.036,0.0,1.4495516548229663,0.44955165482296633,119.2401358603721,200.35162549936695,59.96123871419472,-154.94672847014658,260.2779526813221,8.745634833878611
63.67,-85.8,9.3,-83.2,-0.59,1.32,-0.22,0.037,0.0,1.4624978632463024,0.4624978632463024,119.87647809307713,200.36775605828666,59.96774916885521,-154.96086578692257,260.30028531226094,-12.798869255050661
63.672,-84.9,10.1,-85.3,-0.56,1.27,-0.17,0.036,0.0,1.398356177803066,0.398356177803066,120.77296882994969,200.38388661720637,59.974259623515636,-154.97500310369855,260.3226179574062,-26.038320628978866
63.674,-83.7,10.6,-87.0,-0.51,1.25,-0.15,0.036,0.0,1.3583445807305303,0.3583445807305303,121.19013986294429,200.40001717612608,59.98077007817609,-154.98914042047454,260.3449506167543,-22.079502605009452
63.676,-83.2,10.7,-87.9,-0.51,1.19,-0.2,0.034,0.0,1.3100381673829202,0.3100381673829202,121.50366249623919,200.4161477350458,59.98728053283658,-155.00327773725053,260.3672832903016,-34.647626789226656
63.678,-82.6,10.9,-89.4,-0.46,1.11,-0.21,0.034,0.0,1.2197540735738497,0.21975407357384968,122.20445982041736,200.4322782939654,59.99379098749701,-155.01741505402646,260.3896159780443,-20.04003116225053
63.68,-82.2,11.0,-89.5,-0.49,1.1,-0.25,0.034,0.0,1.2298780427343192,0.22987804273431922,122.01676114370517,200.4484088528851,60.00030144215749,-155.0315523708025,260.41194867997905,-8.079966217504627
63.682,-81.4,10.6,-90.9,-0.5,1.04,-0.28,0.037,0.0,1.1874342087037917,0.18743420870379168,122.47910025796239,200.49501941180486,60.037291896817976,-155.01520968757848,260.4466249766498,8.540773959293524
63.684,-79.9,10.6,-91.8,-0.47,1.12,-0.35,0.037,0.0,1.2640411385710515,0.2640411385710515,122.16222820495703,200.5416299707244,60.07428235147836,-154.99886700435448,260.4813112758642,11.128866398355662
63.686,-79.5,10.2,-92.3,-0.46,1.1,-0.31,0.034,0.0,1.2319496742968035,0.23194967429680347,122.24393645494241,200.5882405296441,60.11127280613886,-154.98252432113043,260.51600757362723,1.8930025374714603
63.688,-79.0,9.7,-93.0,-0.49,1.12,-0.35,0.036,0.0,1.2716131487209466,0.27161314872094655,122.40951760382033,200.63485108856386,60.14826326079934,-154.96618163790643,260.55071386594443,17.646578422429243
63.69,-78.6,9.5,-93.4,-0.51,1.14,-0.37,0.037,0.0,1.3025359879865124,0.3025359879865124,122.4408836949489,200.6814616474835,60.18525371545972,-154.94983895468243,260.5854301488222,-8.12514075920658
63.692,-77.9,10.3,-95.0,-0.53,1.03,-0.44,0.037,0.0,1.239112585683803,0.239112585683803,123.2862522749394,200.72807220640325,60.22224417012021,-154.9334962714584,260.6201564182683,-9.851239392594863
63.694,-77.0,10.6,-95.6,-0.57,1.05,-0.41,0.034,0.0,1.2631310304160848,0.26313103041608477,123.21006452396654,200.774682765323,60.2592346247807,-154.91715358823436,260.65489267029125,25.725206766528203
63.696,-75.4,11.5,-97.5,-0.55,1.17,-0.36,0.034,0.0,1.342013412749664,0.3420134127496639,123.78877170406047,200.82129332424253,60.296225079441086,-154.90081090501042,260.68963890090043,12.060573882327887
63.698,-74.1,13.2,-99.8,-0.51,1.14,-0.4,0.036,0.0,1.3113733259449805,0.31137332594498046,125.00035999948159,200.86790388316226,60.33321553410157,-154.88446822178636,260.72439510610667,-6.698699935663214
63.7,-72.8,13.0,-99.9,-0.59,1.09,-0.44,0.037,0.0,1.3152186130069783,0.3152186130069783,124.29340288205164,200.914514442082,60.370205988762095,-154.8681255385623,260.7591612819213,-9.841759163135407
63.702,-71.4,15.2,-102.4,-0.6,1.04,-0.42,0.037,0.0,1.2720062892926278,0.2720062892926278,125.7567493218555,200.93064500100172,60.376716443422524,-154.88226285533824,260.7814934695292,4.0710743102703475
63.704,-71.1,16.2,-103.5,-0.58,1.14,-0.37,0.036,0.0,1.3315029102484155,0.3315029102484155,126.6092413688669,200.94677555992132,60.38322689808301,-154.89640017211428,260.8038256713934,21.52935410326168
63.706,-70.5,17.6,-105.6,-0.6,1.17,-0.34,0.036,0.0,1.3581237057057798,0.3581237057057798,128.18490550762988,200.96290611884103,60.38973735274347,-154.91053748889027,260.8261578875101,-2.9420220999901545
63.708,-69.0,18.5,-106.7,-0.6,1.16,-0.19,0.037,0.0,1.3197348218486924,0.3197348218486924,128.4061525005714,200.97903667776075,60.396247807403896,-154.9246748056662,260.8484901178756,23.18452678709012
63.71,-68.8,20.2,-108.8,-0.6,1.31,-0.17,0.037,0.0,1.450861812854691,0.45086181285469107,130.30318491886527,200.99516723668046,60.40275826206438,-154.9388121224422,260.8708223624865,27.006415566517703
63.712,-66.8,22.0,-110.5,-0.59,1.3,-0.02,0.034,0.0,1.4277604841148952,0.4277604841148952,130.98278512842822,201.01129779560017,60.40926871672484,-154.95294943921817,260.89315462133885,-5.775332184931656
63.714,-66.2,22.4,-111.5,-0.59,1.3,-0.02,0.034,0.0,1.4277604841148952,0.4277604841148952,131.5919830384815,201.02742835451977,60.415779171385296,-154.96708675599416,260.9154868944291,-9.107546360940518
63.716,-64.4,23.2,-113.3,-0.59,1.26,0.01,0.031,0.0,1.3913302986710239,0.39133029867102387,132.37254247010594,201.04355891343948,60.42228962604575,-154.98122407277015,260.93781918175364,-4.573124844342274
